capture_file,video_time_s,slot,slot_product_image,barcode_found,ean,all_eans,product_name,source_crop,expected_date,date_exists,predicted_date,is_correct,winning_variant,winning_raw_text,barcode_elapsed_ms,ocr_processing_ms,label1_predicted_product,label1_predicted_product_nearest,label1_predicted_product_centroid,label1_decision_method,label1_nearest_class,label1_nearest_distance,label1_empty_distance,label1_is_empty_like,label2_predicted_product,label2_predicted_product_nearest,label2_predicted_product_centroid,label2_decision_method,label2_nearest_class,label2_nearest_distance,label2_empty_distance,label2_is_empty_like,product_predicted_product,product_predicted_product_nearest,product_predicted_product_centroid,product_decision_method,product_nearest_class,product_nearest_distance,product_empty_distance,product_is_empty_like
takt_001.png,17.625,1,takt_001_s1_product.png,False,,"4740574008052,4740574008052",,full_frame,15.03.2026,True,15.03.2026,True,orig,15 032026,1007.48,1114.44,salami,rulaad,salami,centroid,rulaad,0.1271,0.5898,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1250,0.6620,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2410,0.6255,False
takt_001.png,17.625,2,takt_001_s2_product.png,False,,"4740574008052,4740574008052",,full_frame,15.03.2026,False,NA,False,orig,027,1007.48,1114.44,rulaad,rulaad,rulaad,centroid,rulaad,0.1130,0.5439,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1458,0.6428,False,rulaad,rulaad,rulaad,nearest,rulaad,0.3017,0.6394,False
takt_001.png,17.625,3,takt_001_s3_product.png,True,4740574008052,"4740574008052,4740574008052",Nõo Rulaad 135 g,full_frame,15.03.2026,True,15.03.2026,True,orig,15032026,1007.48,1114.44,rulaad,rulaad,rulaad,centroid,rulaad,0.0329,0.5897,False,rulaad,rulaad,rulaad,nearest,rulaad,0.0278,0.7446,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1810,0.7730,False
takt_001.png,17.625,4,takt_001_s4_product.png,True,4740574008052,"4740574008052,4740574008052",Nõo Rulaad 135 g,full_frame,15.03.2026,True,15.03.2026,True,orig,15.032026,1007.48,1114.44,rulaad,rulaad,rulaad,centroid,rulaad,0.0301,0.6176,False,rulaad,rulaad,rulaad,nearest,rulaad,0.0192,0.7416,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1842,0.6621,False
takt_002.png,24.853,1,takt_002_s1_product.png,False,,,,full_frame,15.03.2026,True,15.09.2026,False,clahe,15092026,1072.86,1070.11,rulaad,rulaad,rulaad,centroid,rulaad,0.0000,0.5482,False,rulaad,rulaad,rulaad,nearest,rulaad,0.0000,0.7006,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2057,0.6768,False
takt_002.png,24.853,2,takt_002_s2_product.png,False,,,,full_frame,15.03.2026,True,11.00.0200,False,sharp,11500200,1072.86,1070.11,rulaad,rulaad,rulaad,centroid,rulaad,0.1432,0.5411,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1495,0.6822,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2907,0.6909,False
takt_002.png,24.853,3,takt_002_s3_product.png,False,,,,full_frame,15.03.2026,True,15.03.2026,True,clahe,15032026,1072.86,1070.11,rulaad,rulaad,rulaad,centroid,rulaad,0.2242,0.5878,False,rulaad,rulaad,rulaad,nearest,rulaad,0.0943,0.7308,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2520,0.7725,False
takt_002.png,24.853,4,takt_002_s4_product.png,False,,,,full_frame,15.03.2026,True,15.03.2020,False,orig,15032020,1072.86,1070.11,rulaad,rulaad,rulaad,centroid,rulaad,0.0752,0.6019,False,rulaad,rulaad,rulaad,nearest,rulaad,0.0536,0.7438,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2412,0.6893,False
takt_003.png,31.720,1,takt_003_s1_product.png,False,,,,full_frame,15.03.2026,True,16.03.2026,False,clahe,16032026,1051.85,1095.20,rulaad,rulaad,rulaad,centroid,rulaad,0.1435,0.5705,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1403,0.7118,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2353,0.7362,False
takt_003.png,31.720,2,takt_003_s2_product.png,False,,,,full_frame,15.03.2026,False,NA,False,orig,115032020,1051.85,1095.20,rulaad,rulaad,rulaad,centroid,rulaad,0.1938,0.6093,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1355,0.6435,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1823,0.6500,False
takt_003.png,31.720,3,takt_003_s3_product.png,False,,,,full_frame,15.03.2026,True,15.03.2026,True,orig,15.032026,1051.85,1095.20,rulaad,rulaad,rulaad,centroid,rulaad,0.0931,0.5665,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1205,0.7842,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1874,0.7177,False
takt_003.png,31.720,4,takt_003_s4_product.png,False,,,,full_frame,15.03.2026,True,15.03.2026,True,clahe,15032026,1051.85,1095.20,rulaad,rulaad,rulaad,centroid,rulaad,0.0755,0.6090,False,rulaad,rulaad,rulaad,nearest,rulaad,0.0683,0.7588,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2753,0.7858,False
takt_004.png,39.652,1,takt_004_s1_product.png,False,,4740574008052,,full_frame,15.03.2026,True,15.03.2026,True,clahe,15032026,825.06,1057.73,salami,veis,salami,centroid,veis,0.1212,0.6064,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1548,0.6767,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2990,0.7489,False
takt_004.png,39.652,2,takt_004_s2_product.png,False,,4740574008052,,full_frame,15.03.2026,False,NA,False,orig,002om,825.06,1057.73,rulaad,rulaad,rulaad,centroid,rulaad,0.1158,0.5386,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1410,0.6391,False,rulaad,rulaad,rulaad,nearest,rulaad,0.0000,0.6990,False
takt_004.png,39.652,3,takt_004_s3_product.png,False,,4740574008052,,full_frame,15.03.2026,True,15.03.2026,True,orig,15032026,825.06,1057.73,rulaad,veis,rulaad,centroid,veis,0.1052,0.5949,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1406,0.7261,False,rulaad,rulaad,rulaad,nearest,rulaad,0.0000,0.6760,False
takt_004.png,39.652,4,takt_004_s4_product.png,True,4740574008052,4740574008052,Nõo Rulaad 135 g,full_frame,15.03.2026,True,15.03.2026,True,clahe,15032026,825.06,1057.73,rulaad,rulaad,rulaad,centroid,rulaad,0.0807,0.6001,False,rulaad,rulaad,rulaad,nearest,rulaad,0.0799,0.7037,False,rulaad,rulaad,rulaad,nearest,rulaad,-0.0000,0.6832,False
takt_005.png,46.781,1,takt_005_s1_product.png,False,,,,full_frame,15.03.2026,True,15.03.2026,True,clahe,15832026,650.08,1155.29,kalkun,veis,kalkun,centroid,veis,0.1445,0.6064,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1601,0.6689,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2201,0.7269,False
takt_005.png,46.781,2,takt_005_s2_product.png,False,,,,full_frame,15.03.2026,False,NA,False,orig,16m20m,650.08,1155.29,rulaad,rulaad,rulaad,centroid,rulaad,0.1115,0.5834,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1609,0.6521,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1810,0.6947,False
takt_005.png,46.781,3,takt_005_s3_product.png,False,,,,full_frame,15.03.2026,True,15.03.2026,True,orig,15 032026,650.08,1155.29,rulaad,rulaad,rulaad,centroid,rulaad,0.0912,0.6181,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1039,0.7475,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2273,0.7710,False
takt_005.png,46.781,4,takt_005_s4_product.png,False,,,,full_frame,15.03.2026,True,15.03.2026,True,sharp,15032026,650.08,1155.29,rulaad,rulaad,rulaad,centroid,rulaad,0.0895,0.5525,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1167,0.6998,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2425,0.6556,False
takt_006.png,53.253,1,takt_006_s1_product.png,False,,4740574008052,,full_frame,15.03.2026,True,14.08.2026,False,sharp,1A082026,1049.16,1092.10,salami,rulaad,salami,centroid,rulaad,0.1513,0.5892,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1514,0.6908,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2017,0.7472,False
takt_006.png,53.253,2,takt_006_s2_product.png,False,,4740574008052,,full_frame,15.03.2026,False,NA,False,orig,,1049.16,1092.10,rulaad,rulaad,rulaad,centroid,rulaad,0.1111,0.5195,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1562,0.6243,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1527,0.6949,False
takt_006.png,53.253,3,takt_006_s3_product.png,False,,4740574008052,,full_frame,15.03.2026,True,15.03.2026,True,orig,15.032026,1049.16,1092.10,rulaad,rulaad,rulaad,centroid,rulaad,0.1366,0.5564,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1107,0.7123,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1665,0.7066,False
takt_006.png,53.253,4,takt_006_s4_product.png,True,4740574008052,4740574008052,Nõo Rulaad 135 g,full_frame,15.03.2026,True,15.03.2026,True,orig,15032026,1049.16,1092.10,rulaad,rulaad,rulaad,centroid,rulaad,0.0775,0.5325,False,rulaad,rulaad,rulaad,nearest,rulaad,0.0664,0.7245,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1194,0.7228,False
takt_007.png,62.599,1,takt_007_s1_product.png,False,,4740574008052,,full_frame,15.03.2026,True,15.03.2026,True,clahe,15032026,666.73,1091.71,rulaad,rulaad,rulaad,centroid,rulaad,0.2010,0.5751,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1322,0.6730,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2387,0.7095,False
