capture_file,video_time_s,slot,slot_product_image,barcode_found,ean,all_eans,product_name,source_crop,expected_date,date_exists,predicted_date,is_correct,winning_variant,winning_raw_text,barcode_elapsed_ms,ocr_processing_ms,label1_predicted_product,label1_predicted_product_nearest,label1_predicted_product_centroid,label1_decision_method,label1_nearest_class,label1_nearest_distance,label1_empty_distance,label1_is_empty_like,label2_predicted_product,label2_predicted_product_nearest,label2_predicted_product_centroid,label2_decision_method,label2_nearest_class,label2_nearest_distance,label2_empty_distance,label2_is_empty_like,product_predicted_product,product_predicted_product_nearest,product_predicted_product_centroid,product_decision_method,product_nearest_class,product_nearest_distance,product_empty_distance,product_is_empty_like
takt_016.png,136.070,3,takt_016_s3_product.png,False,,4740574090002,,full_frame,15.03.2026,True,15.03.2026,True,orig,15.03 2026,1080.56,1077.41,veis,kalkun,veis,centroid,kalkun,0.0592,0.5807,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0381,0.7877,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2409,0.7710,False
takt_016.png,136.070,4,takt_016_s4_product.png,True,4740574090002,4740574090002,Kalkunifileesink suitsutatud 105 g,full_frame,15.03.2026,False,NA,False,orig,1502026,1080.56,1077.41,rulaad,veis,rulaad,centroid,veis,0.0838,0.5791,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1246,0.7831,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2425,0.7062,False
takt_017.png,146.713,1,takt_017_s1_product.png,False,,4740574090002,,full_frame,15.03.2026,True,16.03.2026,False,orig,16032026,901.43,1055.91,kalkun,kalkun,kalkun,centroid,kalkun,0.0472,0.5880,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1389,0.8197,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1502,0.7201,False
takt_017.png,146.713,2,takt_017_s2_product.png,False,,4740574090002,,full_frame,15.03.2026,False,NA,False,orig,160320261,901.43,1055.91,kalkun,kalkun,kalkun,centroid,kalkun,0.1401,0.5927,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0792,0.7732,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2759,0.6678,False
takt_017.png,146.713,3,takt_017_s3_product.png,False,,4740574090002,,full_frame,15.03.2026,True,15.03.2026,True,orig,15.032026,901.43,1055.91,rulaad,kalkun,rulaad,centroid,kalkun,0.0653,0.5814,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0517,0.8272,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2023,0.7619,False
takt_017.png,146.713,4,takt_017_s4_product.png,True,4740574090002,4740574090002,Kalkunifileesink suitsutatud 105 g,full_frame,15.03.2026,True,15.03.2026,True,orig,15032026,901.43,1055.91,rulaad,rulaad,rulaad,centroid,rulaad,0.2293,0.5447,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0818,0.7905,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2361,0.7689,False
takt_018.png,154.709,1,takt_018_s1_product.png,False,,4740574090002,,full_frame,15.03.2026,True,15.03.2026,True,clahe,15032026,910.47,1059.68,kalkun,kalkun,kalkun,centroid,kalkun,0.0908,0.6273,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1526,0.8491,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1771,0.7749,False
takt_018.png,154.709,2,takt_018_s2_product.png,False,,4740574090002,,full_frame,15.03.2026,True,16.03.2020,False,sharp,16032020,910.47,1059.68,kalkun,kalkun,kalkun,centroid,kalkun,0.0903,0.6407,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1070,0.7616,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2588,0.7302,False
takt_018.png,154.709,3,takt_018_s3_product.png,False,,4740574090002,,full_frame,15.03.2026,True,15.03.2026,True,orig,15032026,910.47,1059.68,veis,kalkun,veis,centroid,kalkun,0.0610,0.5736,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0610,0.8337,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2469,0.7662,False
takt_018.png,154.709,4,takt_018_s4_product.png,True,4740574090002,4740574090002,Kalkunifileesink suitsutatud 105 g,full_frame,15.03.2026,True,15.12.2026,False,orig,15122026,910.47,1059.68,rulaad,veis,rulaad,centroid,veis,0.1661,0.5512,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0943,0.8157,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2523,0.7817,False
takt_019.png,161.756,1,takt_019_s1_product.png,False,,4740574090002,,full_frame,15.03.2026,True,13.03.2026,False,orig,13032026,629.79,1041.15,kalkun,kalkun,kalkun,centroid,kalkun,0.0528,0.6503,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1482,0.8259,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2040,0.6967,False
takt_019.png,161.756,2,takt_019_s2_product.png,False,,4740574090002,,full_frame,15.03.2026,False,NA,False,orig,5002020,629.79,1041.15,kalkun,kalkun,kalkun,centroid,kalkun,0.0756,0.6526,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1325,0.8324,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1323,0.7284,False
